City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Faya,SA,2021-01-17 23:02:26,18.3851,42.4509,55.4,87,0,5.75
292,San Luis,AR,2021-01-17 23:02:26,-33.295,-66.3356,75.31,30,0,4.9
293,Najran,SA,2021-01-17 23:02:26,17.4924,44.1277,59.0,36,0,0.43
294,Dodola,ET,2021-01-17 23:02:26,6.9833,39.1833,49.28,51,30,3.31
295,Kemi,FI,2021-01-17 23:02:26,65.8596,24.8228,1.4,85,0,1.14
296,Garden City,US,2021-01-17 23:01:45,42.3256,-83.331,35.6,86,90,10.36
297,Celestun,MX,2021-01-17 23:02:27,20.8667,-90.4,69.93,67,97,15.01
298,Lompoc,US,2021-01-17 22:57:28,34.6391,-120.4579,84.2,18,0,12.66
299,Mount Gambier,AU,2021-01-17 23:02:27,-37.8333,140.7667,59.0,94,75,12.66
300,Umm Lajj,SA,2021-01-17 23:02:27,25.0213,37.2685,66.99,51,0,9.4
301,Madingou,CG,2021-01-17 23:02:28,-4.1536,13.55,72.97,92,85,1.54
302,Ternate,ID,2021-01-17 23:02:28,0.8,127.4,80.74,78,100,5.44
303,Kruisfontein,ZA,2021-01-17 23:02:28,-34.0033,24.7314,68.0,77,68,7.29
304,Saint Anthony,US,2021-01-17 23:02:28,45.0205,-93.218,21.99,86,90,3.44
305,Sapozhok,RU,2021-01-17 23:02:28,53.9419,40.6806,-12.42,90,68,0.69
306,Qixia,CN,2021-01-17 23:02:29,37.2975,120.8256,21.99,69,0,8.66
307,Lexington,US,2021-01-17 23:02:29,37.9887,-84.4777,34.0,80,90,9.22
308,Xiaolingwei,CN,2021-01-17 23:02:29,32.0333,118.85,34.0,69,0,6.71
309,Qaqortoq,GL,2021-01-17 23:02:29,60.7167,-46.0333,21.2,68,75,6.6
310,Khawhai,IN,2021-01-17 23:02:29,23.3667,93.1167,40.87,100,48,2.75
311,Dargaville,NZ,2021-01-17 23:02:30,-35.9333,173.8833,68.11,53,59,13.15
312,Sept-Iles,CA,2021-01-17 23:01:33,50.2001,-66.3821,32.0,100,90,13.8
313,Waitati,NZ,2021-01-17 23:02:30,-45.75,170.5667,64.0,49,84,13.0
314,Namyslow,PL,2021-01-17 22:59:15,51.0759,17.7228,8.01,71,13,2.95
315,Mount Isa,AU,2021-01-17 23:02:30,-20.7333,139.5,80.6,19,33,14.97
316,Talcahuano,CL,2021-01-17 23:02:30,-36.7167,-73.1167,71.6,53,0,20.71
317,Sabang,ID,2021-01-17 23:02:31,5.8933,95.3214,81.68,76,42,25.75
318,Cayenne,GF,2021-01-17 23:02:31,4.9333,-52.3333,80.6,83,75,3.44
319,Omboue,GA,2021-01-17 23:02:31,-1.5746,9.2618,77.45,87,84,7.34
320,Alice Springs,AU,2021-01-17 23:02:31,-23.7,133.8833,77.0,26,0,5.75
321,Diamantina,BR,2021-01-17 23:00:48,-18.2494,-43.6003,61.79,94,93,5.48
322,Sao Miguel Do Araguaia,BR,2021-01-17 23:02:31,-13.275,-50.1628,74.25,89,98,2.84
323,Mae Tha,TH,2021-01-17 23:02:32,18.4646,99.1403,69.01,82,40,2.08
324,Tikapur,NP,2021-01-17 23:02:32,28.5,81.1333,57.99,77,0,4.38
325,Holland,US,2021-01-17 23:02:32,42.7875,-86.1089,33.8,80,90,3.44
326,Severodvinsk,RU,2021-01-17 23:02:32,64.5635,39.8302,10.4,85,90,4.47
327,Tereze,RU,2021-01-17 23:02:32,43.9361,42.4434,26.6,93,90,6.71
328,Narasannapeta,IN,2021-01-17 23:02:33,18.4167,84.05,70.48,82,62,6.87
329,Hamilton,US,2021-01-17 22:58:30,39.1834,-84.5333,34.0,80,90,8.05
330,Ahipara,NZ,2021-01-17 23:02:33,-35.1667,173.1667,68.16,55,32,12.37
331,Along,IN,2021-01-17 23:02:33,28.1667,94.7667,51.53,70,0,1.99
332,Puerto Escondido,MX,2021-01-17 23:02:33,15.85,-97.0667,80.6,69,40,3.13
333,Raudeberg,NO,2021-01-17 23:02:33,61.9875,5.1352,39.0,87,99,21.09
334,Surt,LY,2021-01-17 23:02:34,31.2089,16.5887,57.11,69,32,19.01
335,Petropavlovsk-Kamchatskiy,RU,2021-01-17 23:00:31,53.0452,158.6483,23.0,68,90,22.37
336,Pathein,MM,2021-01-17 23:02:34,16.7833,94.7333,63.86,83,0,3.42
337,Lagoa,PT,2021-01-17 23:02:34,39.05,-27.9833,62.04,82,80,26.84
338,Ivaipora,BR,2021-01-17 23:02:34,-24.2478,-51.6847,68.76,100,100,2.68
339,Puerto Narino,CO,2021-01-17 23:02:34,-3.7703,-70.3831,87.8,74,40,3.29
340,Obo,CF,2021-01-17 23:02:35,5.3998,26.4869,69.87,28,44,4.03
341,Vestmannaeyjar,IS,2021-01-17 23:02:35,63.4427,-20.2734,36.81,81,100,28.1
342,Berlevag,NO,2021-01-17 23:02:35,70.8578,29.0864,33.8,86,75,19.57
343,San Cristobal,VE,2021-01-17 23:02:35,7.7669,-72.225,84.2,58,40,9.22
344,Manzhouli,CN,2021-01-17 23:02:35,49.6,117.4333,-23.28,78,0,7.29
345,Verkh-Chebula,RU,2021-01-17 23:02:36,56.0308,87.6218,17.13,92,76,17.25
346,Xinqing,CN,2021-01-17 23:02:36,48.2333,129.5,-16.96,86,100,4.83
347,Pangkalanbuun,ID,2021-01-17 23:01:15,-2.6833,111.6167,73.47,94,100,2.04
348,Belyy Yar,RU,2021-01-17 23:02:36,53.6039,91.3903,17.6,73,0,6.71
349,Taoudenni,ML,2021-01-17 23:02:36,22.6783,-3.9836,57.83,32,39,17.0
350,Shimoda,JP,2021-01-17 23:02:36,34.6667,138.95,34.0,80,57,1.01
351,Kavaratti,IN,2021-01-17 23:02:37,10.5669,72.642,81.73,76,0,6.64
352,Moramanga,MG,2021-01-17 23:02:37,-18.9333,48.2,70.41,94,99,0.85
353,Treinta Y Tres,UY,2021-01-17 23:02:37,-33.2333,-54.3833,69.28,59,79,10.83
354,Luneville,FR,2021-01-17 23:02:37,48.6,6.5,37.4,87,75,8.05
355,Otjiwarongo,NA,2021-01-17 23:02:37,-20.4637,16.6477,69.55,70,100,8.23
356,Tarko-Sale,RU,2021-01-17 23:02:37,64.9225,77.785,-6.03,91,100,15.88
357,Grand-Santi,GF,2021-01-17 23:02:38,4.25,-54.3833,73.31,96,100,2.28
358,Bagaces,CR,2021-01-17 23:00:25,10.5271,-85.2548,89.6,45,40,10.36
359,Mehamn,NO,2021-01-17 23:02:38,71.0357,27.8492,33.94,92,100,14.32
360,Nishihara,JP,2021-01-17 23:02:38,26.1842,127.7558,59.0,50,75,9.22
361,Southbury,US,2021-01-17 23:02:38,41.4815,-73.2132,39.0,59,67,1.01
362,Richards Bay,ZA,2021-01-17 23:02:38,-28.783,32.0377,71.58,88,73,7.02
363,Dali,CN,2021-01-17 23:02:39,25.7,100.1833,36.45,87,99,4.76
364,Keti Bandar,PK,2021-01-17 23:02:39,24.1447,67.4497,64.76,80,0,9.66
365,Wanganui,NZ,2021-01-17 23:02:39,-39.9333,175.05,66.0,54,41,32.99
366,Nuevo Progreso,MX,2021-01-17 23:02:39,23.1667,-97.95,72.0,56,99,7.0
367,Pangody,RU,2021-01-17 23:02:39,65.85,74.4859,-13.11,89,100,12.28
368,Acapulco,MX,2021-01-17 23:00:15,16.8634,-99.8901,84.2,70,40,6.91
369,Touros,BR,2021-01-17 23:02:40,-5.1989,-35.4608,78.8,73,20,9.22
370,Lebrija,ES,2021-01-17 23:02:40,36.9208,-6.0753,48.0,93,0,2.3
371,Hervey Bay,AU,2021-01-17 23:02:40,-25.2986,152.8535,84.0,72,100,3.0
372,Greifswald,DE,2021-01-17 23:02:40,54.1,13.3833,24.01,89,94,1.99
373,Colon,PA,2021-01-17 23:02:41,9.3592,-79.9014,81.0,80,4,8.99
374,Trelew,AR,2021-01-17 23:02:41,-43.249,-65.3051,70.65,44,14,11.25
375,Torbay,CA,2021-01-17 23:02:41,47.6666,-52.7314,37.0,100,90,20.71
376,Bonavista,CA,2021-01-17 23:02:41,48.6499,-53.1147,37.0,100,100,9.22
377,Tendukheda,IN,2021-01-17 23:02:41,23.4,79.55,57.72,36,0,4.61
378,Ulladulla,AU,2021-01-17 23:02:42,-35.35,150.4667,72.0,60,0,8.05
379,Pueblo Nuevo,MX,2021-01-17 23:02:42,23.3833,-105.3833,66.78,25,0,3.76
380,San Patricio,US,2021-01-17 23:02:42,28.017,-97.5169,73.4,52,20,11.5
381,Dessau,DE,2021-01-17 23:02:42,51.8386,12.2456,23.0,88,100,1.01
382,Salta,AR,2021-01-17 22:59:03,-24.7859,-65.4117,68.0,73,0,6.91
383,Ahuimanu,US,2021-01-17 23:02:42,21.4447,-157.8378,75.2,69,75,4.61
384,Vidim,RU,2021-01-17 23:02:43,56.4088,103.1106,-1.82,91,100,8.34
385,Zhangzhou,CN,2021-01-17 23:02:43,24.5133,117.6556,46.4,61,0,6.71
386,Serebryanyy Bor,RU,2021-01-17 23:02:43,56.8,124.8,-50.35,75,43,2.55
387,Nouadhibou,MR,2021-01-17 23:02:43,20.931,-17.0347,66.2,34,0,12.66
388,Sembakung,ID,2021-01-17 23:02:43,3.8167,117.25,75.2,100,75,3.44
389,Champerico,GT,2021-01-17 23:00:24,14.3,-91.9167,86.0,66,40,9.22
390,Los Llanos De Aridane,ES,2021-01-17 23:02:44,28.6585,-17.9182,64.4,63,90,5.75
391,Egvekinot,RU,2021-01-17 23:02:44,66.3167,-179.1667,-15.05,87,100,11.03
392,Lasa,IT,2021-01-17 23:02:44,46.6166,10.7002,30.0,74,75,6.91
393,Jampur,PK,2021-01-17 23:02:45,29.6441,70.5954,52.93,36,0,10.11
394,Kudahuvadhoo,MV,2021-01-17 23:02:45,2.6708,72.8944,81.25,73,15,7.7
395,Kawalu,ID,2021-01-17 23:02:45,-7.3817,108.2082,71.82,85,57,2.46
396,Beringovskiy,RU,2021-01-17 23:02:45,63.05,179.3167,-13.16,87,22,7.92
397,Gigmoto,PH,2021-01-17 23:02:09,13.7796,124.39,78.28,80,100,14.14
398,Bubaque,GW,2021-01-17 23:02:45,11.2833,-15.8333,77.49,67,78,12.57
399,Husavik,IS,2021-01-17 23:02:45,66.0449,-17.3389,33.8,80,90,3.44
400,Huangmei,CN,2021-01-17 23:02:46,30.1924,116.025,35.35,72,0,4.16
401,Bandarbeyla,SO,2021-01-17 23:02:46,9.4942,50.8122,74.14,73,14,12.93
402,Quatre Cocos,MU,2021-01-17 23:02:46,-20.2078,57.7625,80.01,78,75,11.5
403,Bentiu,SS,2021-01-17 23:02:46,9.2333,29.8333,73.26,23,10,6.4
404,Wukari,NG,2021-01-17 23:02:46,7.85,9.7833,76.73,20,35,2.86
405,Darnah,LY,2021-01-17 23:02:47,32.767,22.6367,52.66,66,63,13.53
406,Okhotsk,RU,2021-01-17 23:02:47,59.3833,143.3,-18.35,74,100,19.6
407,Astoria,US,2021-01-17 23:02:47,46.1879,-123.8313,52.0,81,90,8.05
408,Sao Filipe,CV,2021-01-17 23:02:47,14.8961,-24.4956,72.05,73,0,5.66
409,Benguela,AO,2021-01-17 23:02:47,-12.5763,13.4055,74.95,74,88,6.38
410,Batagay-Alyta,RU,2021-01-17 23:02:48,67.8006,130.4114,-35.27,81,100,0.76
411,Rio Grande,BR,2021-01-17 23:00:18,-32.035,-52.0986,72.0,82,75,4.0
412,Bjornevatn,NO,2021-01-17 23:02:48,69.6672,29.9847,32.0,80,0,17.27
413,Sassandra,CI,2021-01-17 23:02:48,4.95,-6.0833,78.48,86,0,6.11
414,Lumeje,AO,2021-01-17 23:02:48,-11.55,20.7833,65.97,89,100,4.43
415,Kavieng,PG,2021-01-17 23:02:48,-2.5744,150.7967,84.92,72,52,18.19
416,Chemin Grenier,MU,2021-01-17 23:02:49,-20.4872,57.4656,78.8,78,75,11.5
417,Turayf,SA,2021-01-17 23:02:49,31.6725,38.6637,48.2,66,40,6.91
418,Ouadda,CF,2021-01-17 23:02:49,8.0777,22.4007,70.9,22,50,6.13
419,Isla Mujeres,MX,2021-01-17 23:02:49,21.2311,-86.731,68.0,88,90,5.75
420,Thompson,CA,2021-01-17 23:02:50,55.7435,-97.8558,-7.6,77,75,3.44
421,Mingshui,CN,2021-01-17 23:02:50,36.7167,117.5,34.0,31,0,1.88
422,Esso,RU,2021-01-17 23:02:50,55.9333,158.7,16.16,89,100,6.33
423,Slavsk,RU,2021-01-17 23:02:50,55.0425,21.677,-0.96,91,21,4.54
424,Meadow Lake,US,2021-01-17 23:02:50,34.8014,-106.5436,57.0,15,75,8.05
425,Bereda,ES,2021-01-17 23:02:50,43.2686,-7.5406,48.0,100,6,0.27
426,Puerto Madryn,AR,2021-01-17 23:02:50,-42.7692,-65.0385,71.19,47,17,12.53
427,Palana,RU,2021-01-17 23:02:51,59.1167,159.9667,3.67,93,100,22.57
428,Mareeba,AU,2021-01-17 23:02:51,-17.0,145.4333,77.0,87,100,5.01
429,Maromitsa,RU,2021-01-17 23:02:51,59.8683,48.0123,-10.14,89,48,5.48
430,Abdulino,RU,2021-01-17 23:02:51,53.7,53.6667,-11.87,90,55,0.67
431,Agadir,MA,2021-01-17 23:00:18,30.4202,-9.5982,50.0,93,0,5.75
432,Svobodnyy,RU,2021-01-17 23:02:52,51.4,128.1333,-21.96,86,74,7.65
433,San-Pedro,CI,2021-01-17 23:02:52,4.7485,-6.6363,78.87,84,0,6.76
434,Port Keats,AU,2021-01-17 23:02:52,-14.25,129.55,81.43,76,65,8.37
435,Neyshabur,IR,2021-01-17 23:02:53,36.2133,58.7958,43.52,55,82,4.12
436,Bardiyah,LY,2021-01-17 23:02:53,31.7561,25.0865,52.74,59,51,20.02
437,Hofn,IS,2021-01-17 23:02:53,64.2539,-15.2082,39.24,71,100,11.14
438,Chiredzi,ZW,2021-01-17 23:01:53,-21.05,31.6667,72.79,94,100,2.15
439,Asosa,ET,2021-01-17 23:02:53,10.0667,34.5333,67.66,34,27,6.29
440,Cape Coast,GH,2021-01-17 23:02:53,5.1053,-1.2466,79.63,84,0,8.66
441,Jintur,IN,2021-01-17 23:02:53,19.6167,76.7,68.54,51,18,6.89
442,Cabedelo,BR,2021-01-17 23:02:54,-6.9811,-34.8339,78.8,78,0,10.36
443,Camacari,BR,2021-01-17 23:02:54,-12.6975,-38.3242,82.4,65,40,12.66
444,Vila Do Maio,CV,2021-01-17 23:02:54,15.1333,-23.2167,71.6,73,0,17.27
445,Shakawe,BW,2021-01-17 23:02:54,-18.3667,21.85,69.85,90,100,7.49
446,Tianpeng,CN,2021-01-17 23:02:54,30.9866,103.9393,36.0,1,0,2.42
447,Aripuana,BR,2021-01-17 23:02:55,-9.1667,-60.6333,75.29,94,97,2.1
448,Espinosa,BR,2021-01-17 23:02:55,-14.9261,-42.8192,72.23,60,27,4.72
449,Gushikawa,JP,2021-01-17 23:02:55,26.3544,127.8686,55.4,62,90,4.61
450,Berezovyy,RU,2021-01-17 23:02:55,51.6667,135.7,-15.16,85,100,0.56
451,Nakusp,CA,2021-01-17 23:02:55,50.2499,-117.8023,35.6,87,97,1.14
452,Fort-Shevchenko,KZ,2021-01-17 23:02:56,44.5086,50.263,40.68,75,8,16.24
453,Sola,VU,2021-01-17 23:01:12,-13.8833,167.55,84.2,89,75,13.53
454,Buin,CL,2021-01-17 23:02:56,-33.7333,-70.75,87.8,18,0,9.22
455,Cap Malheureux,MU,2021-01-17 23:02:56,-19.9842,57.6142,80.01,78,99,7.0
456,Nador,MA,2021-01-17 23:02:56,35.174,-2.9287,50.0,71,0,4.61
457,Pak Phanang,TH,2021-01-17 23:02:56,8.3511,100.202,77.72,77,80,9.66
458,Mackay,AU,2021-01-17 23:02:57,-21.15,149.2,80.6,74,92,12.66
459,Coihaique,CL,2021-01-17 23:02:57,-45.5752,-72.0662,62.6,55,75,10.36
460,Yerbogachen,RU,2021-01-17 23:02:57,61.2767,108.0108,-38.04,80,100,5.39
461,Nikolayevskaya,RU,2021-01-17 23:02:57,47.6139,41.5023,18.61,97,100,12.26
462,Olga,RU,2021-01-17 23:02:57,43.7444,135.2892,2.1,84,68,3.36
463,Cervo,ES,2021-01-17 23:02:57,43.6702,-7.4101,51.01,91,68,4.68
464,Mlonggo,ID,2021-01-17 23:02:58,-6.5333,110.7,78.37,84,100,12.57
465,Bambous Virieux,MU,2021-01-17 23:02:58,-20.3428,57.7575,80.01,78,75,11.5
466,Vytegra,RU,2021-01-17 23:02:58,61.0064,36.4481,13.41,96,100,5.66
467,Ranong,TH,2021-01-17 23:02:58,9.9658,98.6348,74.89,80,55,8.93
468,Basco,PH,2021-01-17 23:02:58,20.4487,121.9702,69.46,79,99,33.71
469,Santa Cruz Cabralia,BR,2021-01-17 23:00:38,-16.2781,-39.0247,78.8,73,20,6.91
470,Ibresi,RU,2021-01-17 23:02:59,55.2961,47.0394,-15.21,90,76,0.76
471,Darlowo,PL,2021-01-17 22:59:10,54.421,16.4107,12.0,76,25,9.44
472,Shuangcheng,CN,2021-01-17 23:02:59,45.35,126.2833,-9.4,70,40,11.18
473,Zyryanka,RU,2021-01-17 23:02:59,65.75,150.85,-36.29,83,100,4.63
474,Balkhash,KZ,2021-01-17 23:02:59,46.844,74.9804,11.62,94,26,8.16
475,Anadyr,RU,2021-01-17 23:03:00,64.75,177.4833,-18.0,76,100,11.18
476,Kitimat,CA,2021-01-17 23:00:10,54.0524,-128.6534,43.0,88,97,3.0
477,Teshie,GH,2021-01-17 23:03:00,5.5836,-0.1072,80.6,89,0,8.05
478,Gizo,SB,2021-01-17 23:03:00,-8.103,156.8419,84.47,74,54,11.21
479,Tabas,IR,2021-01-17 23:03:00,33.5959,56.9244,46.4,29,12,4.61
480,Verkhovazhye,RU,2021-01-17 23:03:00,60.7472,42.0465,1.08,93,90,7.14
481,Chichimila,MX,2021-01-17 23:03:01,20.6167,-88.2167,63.64,88,73,2.59
482,Matara,LK,2021-01-17 23:03:01,5.9485,80.5353,74.52,91,77,5.12
483,Am Timan,TD,2021-01-17 23:03:01,11.0297,20.2827,70.27,21,59,7.49
484,El Sauzal,MX,2021-01-17 23:03:01,31.9,-116.6833,66.99,79,0,3.0
485,Les Cayes,HT,2021-01-17 23:03:01,18.2,-73.75,75.34,80,88,4.05
486,Sinnamary,GF,2021-01-17 23:03:01,5.3833,-52.95,77.45,87,98,10.87
487,Codrington,AU,2021-01-17 23:03:02,-38.2667,141.9667,60.01,74,99,14.85
488,Usevya,TZ,2021-01-17 23:03:02,-7.1,31.2333,64.26,84,96,1.99
489,Utrecht,NL,2021-01-17 22:58:28,52.0,5.25,37.99,94,60,7.76
490,Corbelia,BR,2021-01-17 23:03:02,-24.7989,-53.3067,66.67,97,100,0.83
491,Anandnagar,IN,2021-01-17 23:03:02,27.1,83.2833,53.38,81,0,2.51
492,Canala,NC,2021-01-17 23:03:03,-21.5333,165.95,84.2,74,90,4.61
493,Aswan,EG,2021-01-17 23:03:03,24.0934,32.907,56.08,41,1,6.76
494,Acurenam,GQ,2021-01-17 23:03:03,1.0322,10.6488,67.96,98,94,3.69
495,Sampit,ID,2021-01-17 23:03:03,-2.5333,112.95,74.12,95,100,2.24
496,Fiche,ET,2021-01-17 23:03:03,9.8,38.7333,48.34,53,98,3.4
497,Orlik,RU,2021-01-17 23:03:04,52.5178,99.825,6.1,85,90,3.85
498,Naifaru,MV,2021-01-17 23:03:04,5.4444,73.3657,81.3,78,30,11.77
499,Kizukuri,JP,2021-01-17 23:03:04,40.8061,140.3861,28.99,80,75,10.36
500,Verkh-Usugli,RU,2021-01-17 23:03:04,52.7,115.1667,-24.16,81,0,2.06
501,Chirongui,YT,2021-01-17 23:03:04,-12.9319,45.1483,78.8,89,0,4.9
502,Praia,CV,2021-01-17 23:03:04,14.9215,-23.5087,71.6,73,0,17.27
503,Banjar,ID,2021-01-17 23:03:05,-8.19,114.9675,77.0,94,75,2.3
504,Liuzhou,CN,2021-01-17 23:03:05,24.3126,109.3892,40.98,68,91,4.94
505,Cockburn Town,TC,2021-01-17 23:03:05,21.4612,-71.1419,77.0,78,40,4.61
506,Tapah,MY,2021-01-17 23:03:05,4.2004,101.2598,77.0,83,20,3.44
507,Beian,NO,2021-01-17 23:03:05,63.6559,9.5683,28.4,80,0,19.57
508,Yatou,CN,2021-01-17 23:03:05,37.15,122.3833,24.96,85,15,12.71
509,Ville-Marie,CA,2021-01-17 23:00:09,47.3335,-79.433,12.2,85,90,16.11
510,Lujiang,CN,2021-01-17 23:03:06,31.2581,117.2817,34.0,68,0,8.95
511,Bonthe,SL,2021-01-17 23:03:06,7.5264,-12.505,77.38,86,0,7.18
512,Lingyuan,CN,2021-01-17 23:03:06,41.24,119.4011,0.19,83,21,4.59
513,Santa Rosa,PH,2021-01-17 23:03:06,14.3122,121.1114,77.0,78,90,2.3
514,Ayan,RU,2021-01-17 23:03:06,56.45,138.1667,-27.27,73,0,13.04
515,Aykhal,RU,2021-01-17 23:03:07,66.0,111.5,-35.39,81,91,1.97
516,Koson,UZ,2021-01-17 23:03:07,39.0375,65.585,42.8,75,0,2.3
517,Saint-Pierre,RE,2021-01-17 23:03:07,-21.3393,55.4781,78.8,73,0,4.61
518,Nhulunbuy,AU,2021-01-17 23:03:07,-12.2333,136.7667,80.6,89,75,8.05
519,Antalaha,MG,2021-01-17 23:03:08,-14.9003,50.2788,76.1,89,25,4.9
520,Kaeo,NZ,2021-01-17 23:03:08,-35.1,173.7833,73.99,58,7,13.0
521,Sokoto,NG,2021-01-17 23:03:08,13.0609,5.239,72.86,19,86,9.51
522,Soyo,AO,2021-01-17 23:03:08,-6.1349,12.3689,79.16,80,69,8.34
523,Saint-Francois,FR,2021-01-17 23:03:08,46.4154,3.9054,36.0,100,90,3.44
524,Alyangula,AU,2021-01-17 23:03:08,-13.8483,136.4192,78.8,78,90,4.61
525,Alofi,NU,2021-01-17 23:03:09,-19.0595,-169.9187,87.8,58,75,9.22
526,Iquitos,PE,2021-01-17 23:03:09,-3.7481,-73.2472,91.4,52,20,6.91
527,Dillon,US,2021-01-17 23:01:54,34.4166,-79.3712,46.99,57,1,4.61
528,Vinh,VN,2021-01-17 23:00:03,18.6667,105.6667,53.65,73,88,7.18
529,Plouzane,FR,2021-01-17 23:03:10,48.3833,-4.6167,44.6,93,90,4.61
530,Ambon,ID,2021-01-17 23:03:10,-3.6954,128.1814,77.0,94,40,4.61
531,Lanzhou,CN,2021-01-17 23:03:10,36.0564,103.7922,5.0,61,0,6.71
532,Koulikoro,ML,2021-01-17 23:03:10,14.0,-7.75,68.65,21,81,11.32
533,Dicabisagan,PH,2021-01-17 23:03:11,17.0818,122.4157,73.22,89,100,16.4
534,Oktyabrskiy,RU,2021-01-17 23:03:11,54.4815,53.471,-10.62,89,59,2.51
535,Vardo,NO,2021-01-17 23:03:11,70.3705,31.1107,33.8,86,20,25.32
536,Ambunti,PG,2021-01-17 23:03:11,-4.2365,142.8448,79.56,92,95,1.57
537,Kutum,SD,2021-01-17 23:03:11,14.2,24.6667,55.35,33,0,8.14
538,Tura,IN,2021-01-17 23:03:11,25.5198,90.2201,58.21,69,0,3.15
539,Vrangel,RU,2021-01-17 23:03:12,42.7297,133.0839,14.43,93,100,5.26
540,Viedma,AR,2021-01-17 23:03:12,-40.8135,-62.9967,73.99,43,0,7.29
541,Varnavino,RU,2021-01-17 23:03:12,57.4035,45.0916,-13.41,90,48,1.81
542,Christchurch,NZ,2021-01-17 23:00:32,-43.5333,172.6333,66.0,36,88,13.8
543,Pedernales,DO,2021-01-17 23:03:12,18.0384,-71.744,77.52,71,99,4.65
544,Pontes E Lacerda,BR,2021-01-17 23:03:12,-15.2261,-59.3353,75.52,91,94,4.05
545,Bom Jesus,BR,2021-01-17 23:03:13,-9.0744,-44.3586,79.93,58,75,2.66
546,Brae,GB,2021-01-17 23:03:10,60.3964,-1.353,44.6,81,75,26.46
547,Fukue,JP,2021-01-17 23:01:14,32.6881,128.8419,43.36,64,99,12.44
548,Prado,BR,2021-01-17 23:03:13,-17.3411,-39.2208,76.19,86,0,7.29
549,Mitsamiouli,KM,2021-01-17 23:03:13,-11.3847,43.2844,81.32,77,4,8.75
550,Pozo Colorado,PY,2021-01-17 23:03:14,-23.4923,-58.7972,68.76,85,100,4.85
551,Mookane,BW,2021-01-17 23:03:14,-23.688,26.6595,75.52,71,100,13.73
552,Culfa,AZ,2021-01-17 23:03:14,38.9558,45.6308,44.6,53,75,6.91
553,Meulaboh,ID,2021-01-17 23:03:14,4.1363,96.1285,75.83,84,98,3.89
554,Pokhara,NP,2021-01-17 23:03:02,28.2333,83.9833,53.4,51,0,4.21
555,Bilma,NE,2021-01-17 23:03:15,18.6853,12.9164,62.31,27,100,16.78
556,Misratah,LY,2021-01-17 23:03:15,32.3754,15.0925,55.24,69,47,19.64
557,Matay,EG,2021-01-17 23:03:15,28.419,30.7792,49.98,61,1,7.85
558,Loukhi,RU,2021-01-17 23:03:15,66.0764,33.0381,19.31,97,97,5.86
559,South Lake Tahoe,US,2021-01-17 23:03:15,38.9332,-119.9844,57.2,37,1,1.63
560,Chimoio,MZ,2021-01-17 23:03:16,-19.1164,33.4833,70.11,100,100,3.29
561,Puerto Gaitan,CO,2021-01-17 23:03:16,4.3133,-72.0816,86.23,47,29,8.93
562,Saldanha,ZA,2021-01-17 23:03:16,-33.0117,17.9442,66.2,72,0,5.75
563,Pontianak,ID,2021-01-17 23:03:16,-0.0333,109.3333,75.2,94,40,5.32
564,Dzilam Gonzalez,MX,2021-01-17 23:03:16,21.2833,-88.9333,68.07,60,99,6.13
565,Spas-Demensk,RU,2021-01-17 23:03:17,54.4122,34.0226,-8.46,91,58,2.95
566,Portland,US,2021-01-17 23:00:49,45.5234,-122.6762,52.0,76,75,1.9
567,Tefe,BR,2021-01-17 23:00:18,-3.3542,-64.7114,82.4,83,20,2.3
568,Kiunga,PG,2021-01-17 23:03:17,-6.1219,141.2906,73.13,98,100,1.12
569,Alta Floresta,BR,2021-01-17 23:00:37,-9.8756,-56.0861,78.8,89,75,1.14
570,Abu Samrah,SY,2021-01-17 23:03:17,35.3029,37.1841,47.16,75,37,16.87
571,Prince Albert,CA,2021-01-17 23:01:27,53.2001,-105.7677,14.0,79,90,10.36
