City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
466,Zhigansk,RU,2021-01-18 01:05:53,66.7697,123.3711,-48.41,77,54,4.63,broken clouds
467,Lac-Megantic,CA,2021-01-18 01:18:38,45.5834,-70.8823,28.0,89,100,11.01,light snow
468,Ghanzi,BW,2021-01-18 01:18:38,-21.5667,21.7833,73.89,45,100,6.24,overcast clouds
469,Sicuani,PE,2021-01-18 01:18:38,-14.2694,-71.2261,53.06,68,100,3.2,light rain
470,Panjab,AF,2021-01-18 01:12:46,34.388,67.0233,14.81,75,100,4.61,overcast clouds
471,Matadi,CD,2021-01-18 01:11:13,-5.8167,13.45,74.71,86,100,2.33,overcast clouds
472,Doha,QA,2021-01-18 01:12:18,25.2867,51.5333,68.0,52,0,8.05,clear sky
473,Sayaxche,GT,2021-01-18 01:18:39,16.5167,-90.1667,68.68,89,77,3.8,broken clouds
474,Cedar City,US,2021-01-18 01:18:39,37.6775,-113.0619,44.6,18,1,8.05,clear sky
475,Olkusz,PL,2021-01-18 01:18:39,50.2813,19.565,12.2,85,90,8.05,light snow
476,Vardo,NO,2021-01-18 01:09:20,70.3705,31.1107,33.33,95,100,7.29,snow
477,Saint George,US,2021-01-18 01:07:06,37.1041,-113.5841,55.0,22,1,3.44,clear sky
478,Lakatoro,VU,2021-01-18 01:11:56,-16.0999,167.4164,86.2,69,18,8.93,few clouds
479,Araguacu,BR,2021-01-18 01:18:40,-12.9306,-49.8264,74.14,89,100,3.94,light rain
480,Grajau,BR,2021-01-18 01:18:40,-5.8194,-46.1386,73.83,93,94,3.94,overcast clouds
481,Jansath,IN,2021-01-18 01:18:40,29.3333,77.85,48.94,76,0,2.98,clear sky
